item_key,merchant,web_categories,l1,l2,l3,gender,primary_fop,sub_sport,gmv,apparel_rn,gender_rn,fop_rn
kids_foot_locker_shoes_casual sneakers_casual sneakers_jordan_jordan retro 5 og - boys' toddler,kids_foot_locker,shoes > casual sneakers > casual sneakers,Apparel,Bottoms,Other Bottoms,Kids,sportswear,null,1.618369E7,2,11,1
"target_clothing, shoes & accessories_shoes_women's shoes_slippers_dearfoams_women's dluxe by dearfoams carol scuff slide slipper",target,"clothing, shoes & accessories > shoes > women's shoes > slippers",Footwear,null,null,Women's,slides,null,4163819.0,25,481,2
"costco_clothing, luggage & handbags_speedo tee",costco,"clothing, luggage & handbags",Apparel,Tops,null,Unisex/Undefined,running,null,8899675.0,28,46,1
nike_kids_footwear_baseball_nike_nike alpha huarache 4 keystone little/big kids' baseball cleats,nike,kids > footwear > baseball,Footwear,null,null,Kids,baseball,null,2322430.0,400,115,2
nordstrom_shoes_lifestride_wms btr sh:sth4tford:black 075 m,nordstrom,shoes,Footwear,null,null,Men's,wrestling,cross_training,28926.0,8069,9904,2
abercrombie_and_fitch_boys_underwear_&_socks_5-pack_calf_socks_abercrombie kids_5-pack calf socks,abercrombie_and_fitch,boys > underwear_&_socks > 5-pack_calf_socks,Apparel,Underwear,null,Men's,training,null,1176765.0,2,87,93
"target_clothing, shoes & accessories_shoes_kids' shoes_cat & jack_toddler boys' pull-on rain boots - cat & jack",target,"clothing, shoes & accessories > shoes > kids' shoes",Footwear,null,null,Kids,sportswear,sportswear_soccer,1382383.0,76,341,1
"amazon_clothing, shoes & jewelry_girl's clothing, shoes & jewelry_girls' shoes_girls' athletic shoes_girls' baseball & softball shoes_under armour_under armour unisex-child yard turf jr. baseball shoe",amazon_leia,"clothing, shoes & jewelry > girl's clothing, shoes & jewelry > girls' shoes > girls' athletic shoes > girls' baseball & softball shoes",Footwear,null,null,Kids,baseball,training_other,567514.0,1917,1079,2
nordstrom_women_shoes_nike_nike daybreak sneaker (women),nordstrom,women > shoes,Footwear,null,null,Women's,tennis,cross_training,4616592.0,19,27,1
scheels_sneakers & athletic shoes_nike_little kids' nike air max 270 sneakers,scheels,sneakers & athletic shoes,Footwear,null,null,Kids,basketball,cross_training,4494630.0,8,1,1
scheels_pants_mizzen+main_men's mizzen+main helmsman chino pants,scheels,pants,Apparel,Bottoms,Pants,Men's,lacrosse,null,2933364.0,7,33,2
academy_sports_kids_kids shoes_kids sneakers_girls athletic sneakers_girls lifestyle_adidas_adidas kids' grade school grand court k shoes,academy_sports,kids > kids shoes > kids sneakers > girls athletic sneakers > girls lifestyle,Footwear,null,null,Women's,basketball,training_other,4283476.0,36,32,1
academy_sports_kids_kids shoes_kids shop by sport_kids running shoes_boys running shoes_fila_fila kids' speedstride training shoes,academy_sports,kids > kids shoes > kids shop by sport > kids running shoes > boys running shoes,Apparel,Dresses,null,Kids,training,null,1219235.0,1,96,89
kohls_shoes_columbia_columbia women's newton ridge™ plus,kohls,shoes,Footwear,null,null,Women's,basketball,performance_basketball,2454928.0,84,497,2
"amazon_clothing, shoes & jewelry_boy's clothing, shoes & jewelry_boys' shoes_boys' athletic shoes_boys' soccer shoes_adidas_adidas kids' goletto viii firm ground soccer shoe",amazon_leia,"clothing, shoes & jewelry > boy's clothing, shoes & jewelry > boys' shoes > boys' athletic shoes > boys' soccer shoes",Footwear,null,null,Kids,soccer,outdoor_soccer,5474265.0,160,49,2
foot_locker_accessories_socks_socks_nike_nike 6 pack dri-fit plus no show socks - men's,foot_locker,accessories > socks > socks,Apparel,Underwear,null,Men's,soccer,null,1.6474305E7,1,26,1
"amazon_clothing, shoes & jewelry_boy's clothing, shoes & jewelry_boys' shoes_boys' athletic shoes_boys' water shoes_lefflow_lefflow toddler water shoes kids quick dry beach swim socks shoes baby non slip house slippers",amazon_leia,"clothing, shoes & jewelry > boy's clothing, shoes & jewelry > boys' shoes > boys' athletic shoes > boys' water shoes",Footwear,null,null,Kids,sportswear,sportswear_soccer,3486076.0,292,96,1
"macys_shoes_athletic shoes & sneakers_dkny_women's abbi sneakers, created for macy's",macys,shoes > athletic shoes & sneakers,Footwear,null,null,Women's,training,cross_training,7856814.0,11,38,1
kids_foot_locker_shoes_boots_outdoor boots_ugg_ugg neumel ii - boys' grade school,kids_foot_locker,shoes > boots > outdoor boots,Footwear,null,null,Kids,flip_flops,null,1536577.0,39,45,1
"target_clothing, shoes & accessories_women's clothing_activewear_sports bras_all in motion_women's medium support seamless cami sports bra - all in motion",target,"clothing, shoes & accessories > women's clothing > activewear > sports bras",Apparel,Bras,null,Women's,soccer,null,3.7029583E7,3,22,2
kohls_womens_shoes_athletic shoes & sneakers_skechers_skechers_bobs by skechers® sport squad tough talk women's sneakers,kohls,womens > shoes > athletic shoes & sneakers > skechers,Footwear,null,null,Women's,tennis,training_other,674148.0,250,1874,1
scheels_boots_la crosse_men's lacrosse alphaburly pro 1600g boots,scheels,boots,Footwear,null,null,Men's,lacrosse,cross_training,8548112.0,3,7,1
nike_unisex_footwear_lifestyle_nike_air jordan 3 retro sp men's shoe,nike,unisex > footwear > lifestyle,Footwear,null,null,Men's,tennis,training_other,8529372.0,120,119,1
dicks_sporting_goods_athletic clothing_women's clothing_women's sports bras_sports bras_under armour_under armour women's mid crossback sports bra,dicks_sporting_goods,athletic clothing > women's clothing > women's sports bras > sports bras,Apparel,Bras,null,Women's,basketball,null,2.0518549E7,2,18,6
foot_locker_shoes_casual sneakers_casual basketball sneakers_jordan_jordan aj 1 mid - boys' grade school,foot_locker,shoes > casual sneakers > casual basketball sneakers,Footwear,null,null,Kids,training,training_other,1.0432197E7,38,30,1
"costco_clothing, luggage & handbags_wv tech pant",costco,"clothing, luggage & handbags",Apparel,Bottoms,Pants,Unisex/Undefined,basketball,null,3.4545897E7,2,9,3
foot_locker_shoes_casual sneakers_casual running sneakers_puma_puma rs-x pikachu - men's,foot_locker,shoes > casual sneakers > casual running sneakers,Footwear,null,null,Men's,tennis,training_other,628299.0,280,370,1
scheels_nfl jerseys_nike_nike kids' dallas cowboys ceedee lamb #88 replica jersey,scheels,nfl jerseys,Apparel,Tops,null,Men's,american_football,null,984144.0,59,118,2
kids_foot_locker_shoes_performance basketball shoes_performance basketball shoes_nike_nike air more uptempo wsa - boys' grade school,kids_foot_locker,shoes > performance basketball shoes > performance basketball shoes,Apparel,Bottoms,Other Bottoms,Kids,running,null,1206985.0,6,54,1
scheels_boots_crispi_men's crispi guide gtx boots,scheels,boots,Footwear,null,null,Men's,rugby,null,4033300.0,9,24,2
nordstrom_shoes_pedro garcia vendy water resistant slide,nordstrom,shoes,Footwear,null,null,Men's,softball,training_other,28263.0,8233,10120,1
dicks_sporting_goods_shoes_women's shoes_women's cleats_cleats_women's soccer cleats_adidas_adidas women's f50 elite mid fg soccer cleats,dicks_sporting_goods,shoes > women's shoes > women's cleats > cleats > women's soccer cleats,Footwear,null,null,Women's,tennis,outdoor_soccer,1055761.0,213,431,2
"amazon_clothing, shoes & jewelry_women_women's clothing_women's lingerie, sleep & lounge_women's lingerie_lemedy_lemedy women padded sports bra fitness workout running shirts yoga tank top",amazon_leia,"clothing, shoes & jewelry > women > women's clothing > women's lingerie, sleep & lounge > women's lingerie",Apparel,Bras,null,Women's,training,null,4.2379759E7,1,8,9
kohls_boys_8-20_app_basics_acc_levi's_boys 8-20 levi's twill jogger in regular & husky,kohls,boys > 8-20 > app > basics > acc,Apparel,Bottoms,Pants,Men's,cricket,null,3.0639986E7,6,17,1
kohls_shoes_converse_converse shoes,kohls,shoes,Footwear,null,null,Unisex/Undefined,sportswear,sportswear_basketball,431874.0,353,140,1
kids_foot_locker_shoes_casual sneakers_casual sneakers_jordan_jordan max aura 4 - boys' toddler,kids_foot_locker,shoes > casual sneakers > casual sneakers,Apparel,Other Apparel,null,Men's,tennis,null,6840646.0,15,8,2
scheels_tanks_fornia_girls' fornia ribbed crop tank top,scheels,tanks,Apparel,Tops,null,Women's,volleyball,null,2520570.0,20,20,2
"target_clothing, shoes & accessories_kids' clothing_skechers_s sport",target,"clothing, shoes & accessories > kids' clothing",Apparel,Bottoms,Pants,Kids,wrestling,null,2555225.0,137,195,1
"amazon_clothing, shoes & jewelry_sport specific clothing_baseball clothing_boys' baseball clothing_boys' baseball pants_franklin sports_franklin sports youth baseball + softball pants - knee high + relaxed fit kids baseball pants - white, black + grey pants",amazon_leia,"clothing, shoes & jewelry > sport specific clothing > baseball clothing > boys' baseball clothing > boys' baseball pants",Apparel,Bottoms,Pants,Kids,baseball,null,1.4341667E7,24,6,2
champs_sports_shoes_casual sneakers_casual sneakers_adidas_adidas originals superstar - boys' grade school,champs_sports,shoes > casual sneakers > casual sneakers,Footwear,null,null,Kids,sportswear,sportswear_skateboarding,1.0106483E7,21,15,1
abercrombie_and_fitch_women's_clearance_bottoms_shorts_abercrombie & fitch_high rise mom shorts,abercrombie_and_fitch,women's > clearance > bottoms > shorts,Apparel,Bottoms,Shorts,Women's,training,null,7400273.0,1,3,3
macys_brands_finish line men's shoes_new balance_men's 410 v8 trail running sneakers from finish line,macys,brands > finish line men's shoes,Footwear,null,null,Men's,running,trail_running,184821.0,819,2252,2
dicks_sporting_goods_shoes_shoes by sport_mizuno_mizuno women's wave momentum 2 volleyball shoes,dicks_sporting_goods,shoes > shoes by sport,Footwear,null,null,Men's,volleyball,cross_training,2750880.0,97,280,1
academy_sports_sports_basketball_basketball shoes_nike adult kd trey,academy_sports,sports > basketball > basketball shoes,Footwear,null,null,Women's,basketball,signature_basketball,1415016.0,123,119,2
academy_sports_men's_men's clothing_men's pants + jeans_under armour_under armour men's sportstyle jogger pant,academy_sports,men's > men's clothing > men's pants + jeans,Apparel,Bottoms,Pants,Men's,training,null,2.1049071E7,2,14,4
dicks_sporting_goods_shoes_men's shoes_men's slides & sandals_sandals_men's_champion_champion men's ipo squish slides,dicks_sporting_goods,shoes > men's shoes > men's slides & sandals > sandals > men's,Footwear,null,null,Men's,training,training_other,830587.0,252,764,1
macys_men_s_outdoor_seasonal_golf_levi's_men's levi's® carrier cargo shorts,macys,men > s > outdoor > seasonal > golf,Apparel,Bottoms,Shorts,Men's,golf,null,6789874.0,2,48,1
abercrombie_and_fitch_women's_clearance_coats_&_jackets_lightweight_packable_puffer_abercrombie & fitch_lightweight packable puffer,abercrombie_and_fitch,women's > clearance > coats_&_jackets > lightweight_packable_puffer,Apparel,Jackets & Outerwear,null,Women's,sportswear,null,6583232.0,2,6,4
academy_sports_men's_men's shoes + boots_men's athletic + sneakers_men's training shoes_nike_nike men's air max alpha trainer 6 workout shoes,academy_sports,men's > men's shoes + boots > men's athletic + sneakers > men's training shoes,Footwear,null,null,Men's,tennis,cross_training,5210203.0,24,73,1
"macys_shoes_athletic shoes & sneakers_aqua college_glady waterproof sneakers, created for macy's",macys,shoes > athletic shoes & sneakers,Footwear,null,null,Unisex/Undefined,golf,cross_training,304956.0,502,56,2
"macys_kids_coats & jackets____id ideology_women's essentials performance zip jacket, created for macy's",macys,kids > coats & jackets >  >  > ,Apparel,Jackets & Outerwear,null,Kids,gymnastics,null,1305254.0,154,40,2
nordstrom_shoes_sandals_coach_tory burch leigh flip flop (women),nordstrom,shoes > sandals,Footwear,null,null,Women's,flip_flops,null,1479942.0,96,167,1
nordstrom_men_all men's shoes_cole haan_mens btr s:cole haan harrison gra,nordstrom,men > all men's shoes,Footwear,null,null,Men's,basketball,outdoor_soccer,6381351.0,8,9,1
macys_men_t-shirts_fifth sun_monopoly men's checking my bank account like short sleeve t-shirt,macys,men > t-shirts,Apparel,Tops,null,Men's,american_football,null,5838720.0,39,64,1
macys_shoes_boots_sun + stone_unknown product,macys,shoes > boots,Footwear,null,null,Unisex/Undefined,cheer_dance,outdoor_soccer,7357.0,5800,442,2
scheels_nfl jerseys_nike_nike kids' kansas city chiefs patrick mahomes #15 game jersey,scheels,nfl jerseys,Apparel,Tops,null,Kids,american_football,null,3589107.0,14,2,1
kids_foot_locker_shoes_casual sneakers_casual running sneakers_nike_nike air max plus td - boys' toddler,kids_foot_locker,shoes > casual sneakers > casual running sneakers,Footwear,null,null,Kids,tennis,training_other,542040.0,78,93,1
nordstrom_men_finish line men's shoes_adidas_mens act s:yeezy boost 350 v2 mx,nordstrom,men > finish line men's shoes,Apparel,Track Suits,null,Men's,training,null,249252.0,2,838,336
"amazon_clothing, shoes & jewelry_women_women's shoes_condromly_womens mens lightweight sneaker fashion indoor court shoes suitable for pickleball, badminton, table tennis, volleyball",amazon_leia,"clothing, shoes & jewelry > women > women's shoes",Footwear,null,null,Women's,volleyball,training_other,213327.0,4256,18330,2
target_sports & outdoors_sports equipment_baseball equipment & gear_baseball gloves & mitts_franklin sports_franklin sports 9.5'' meshtek glove with ball,target,sports & outdoors > sports equipment > baseball equipment & gear > baseball gloves & mitts,Apparel,Other Apparel,null,Men's,baseball,null,5063725.0,47,149,1
academy_sports_kids_kids sports_youth football + 1_kids football cleats_nike w flex 2018 r/,academy_sports,kids > kids sports > youth football + 1 > kids football cleats,Apparel,Bottoms,Pants,Kids,american_football,null,7499609.0,10,10,1
kohls_womens_shoes_athletic shoes & sneakers_champion_champion_champion® yogi women's sneakers,kohls,womens > shoes > athletic shoes & sneakers > champion,Footwear,null,null,Women's,basketball,yoga,462309.0,338,2603,1
hoka_shoes_performance running shoes_hoka_arahi 7,hoka,shoes > performance running shoes,Apparel,Bottoms,Pants,Women's,null,null,4.4122276E7,1,3,1
dicks_sporting_goods_shoes_kids' shoes_athletic shoes_kids' athletic & sneakers_dick's sporting goods_dsg kids' grade school pace slip-on shoes,dicks_sporting_goods,shoes > kids' shoes > athletic shoes > kids' athletic & sneakers,Footwear,null,null,Kids,basketball,training_other,1118169.0,205,174,1
"costco_clothing, luggage & handbags_adidas_unknown adidas product",costco,"clothing, luggage & handbags",Apparel,Bottoms,Other Bottoms,Men's,volleyball,null,1.357265259E9,1,1,1
"target_clothing, shoes & accessories_men's clothing_bottoms_shorts_goodfellow & co_men's 10 flat front shorts - goodfellow & co",target,"clothing, shoes & accessories > men's clothing > bottoms > shorts",Apparel,Bottoms,Shorts,Men's,training,null,3.3760648E7,2,10,12
foot_locker_shoes_casual sneakers_casual sneakers_reebok_reebok club c double - girls' grade school,foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Kids,cricket,cross_training,418607.0,386,199,1
"target_clothing, shoes & accessories_women's clothing_coats & jackets_universal thread_women's utility anorak jacket - universal thread",target,"clothing, shoes & accessories > women's clothing > coats & jackets",Apparel,Jackets & Outerwear,null,Women's,sportswear,null,2.621009E7,1,35,18
"target_clothing, shoes & accessories_women's clothing_bottoms_a new day_a new day",target,"clothing, shoes & accessories > women's clothing > bottoms",Apparel,Bottoms,Other Bottoms,Women's,rugby,null,1.3536704E7,13,113,1
"kohls_underwear_warner's_warners no pinching, no problems® dig-free comfort waist with lace microfiber hi-cut 5109j",kohls,underwear,Apparel,Underwear,null,Women's,swimming,null,1.2104733E7,12,54,2
kohls_shoes_skechers_skechers eden lx beaming glory women's shoes,kohls,shoes,Footwear,null,null,Women's,cheer_dance,cross_training,769553.0,222,1652,2
"amazon_clothing, shoes & jewelry_men's clothing, shoes & jewelry_men's clothing_men's underwear_men's boxer shorts_fruit of the loom_fruit of the loom men's tag-free boxer shorts (knit & woven)",amazon_leia,"clothing, shoes & jewelry > men's clothing, shoes & jewelry > men's clothing > men's underwear > men's boxer shorts",Apparel,Underwear,null,Men's,american_football,null,2.3395928E7,5,36,1
champs_sports_shoes_casual sneakers_casual sneakers_nike_nike air max 90  - boys' grade school,champs_sports,shoes > casual sneakers > casual sneakers,Footwear,null,null,Kids,walking,null,4.8797802E7,3,2,1
"target_clothing, shoes & accessories_women's clothing_activewear_all in motion_al1 inmotion",target,"clothing, shoes & accessories > women's clothing > activewear",Apparel,Tops,null,Women's,volleyball,null,1.2035575E7,79,128,2
"amazon_clothing, shoes & jewelry_men's clothing, shoes & jewelry_men's shoes_men's athletic shoes_men's team sports shoes_adidas_adidas unisex-adult d.o.n. issue 3 basketball shoe",amazon_leia,"clothing, shoes & jewelry > men's clothing, shoes & jewelry > men's shoes > men's athletic shoes > men's team sports shoes",Footwear,null,null,Men's,basketball,signature_basketball,1499017.0,765,1565,2
"lululemon_women's clothes_shorts_lululemon_align super high rise short *10"", black",lululemon,women's clothes > shorts,Apparel,Bottoms,null,Women's,null,null,9311861.0,1,70,6
foot_locker_shoes_outdoor shoes_outdoor shoes_nike_nike icon classic sandals - women's,foot_locker,shoes > outdoor shoes > outdoor shoes,Footwear,null,null,Men's,outdoor_sandals,null,558806.0,310,417,1
dicks_sporting_goods_shoes_men's shoes_athletic shoes_men's athletic & sneakers_men's_on running_on men's cloudnova 2 shoes,dicks_sporting_goods,shoes > men's shoes > athletic shoes > men's athletic & sneakers > men's,Footwear,null,null,Men's,basketball,outdoor_soccer,2.5207689E7,5,14,1
kohls_mens_clothing_tops_tops & tees_adidas_adidas_men's adidas regular-fit performance quarter-zip golf pullover top,kohls,mens > clothing > tops > tops & tees > adidas,Apparel,Tops,null,Men's,basketball,null,3.4345769E7,7,13,2
macys_shoes_christian dior_unknown product,macys,shoes,Footwear,null,null,Women's,tennis,outdoor_soccer,5594470.0,25,73,1
abercrombie_and_fitch_women's_shoes_sneakers_converse_chuck_taylor_all_star_'70_low_top_sneakers_abercrombie & fitch_converse chuck taylor all star '70 low top sneakers,abercrombie_and_fitch,women's > shoes > sneakers > converse_chuck_taylor_all_star_'70_low_top_sneakers,Footwear,null,null,Women's,sportswear,sportswear_basketball,40072.0,7,954,1
scheels_sneakers & athletic shoes_air jordan_men's air jordan 1 mid sneakers,scheels,sneakers & athletic shoes,Footwear,null,null,Men's,basketball,training_other,2706870.0,16,38,1
foot_locker_shoes_casual sneakers_casual sneakers_reebok_reebok club c - boys' preschool,foot_locker,shoes > casual sneakers > casual sneakers,Footwear,null,null,Kids,sportswear,sportswear_tennis,483973.0,344,177,1
kohls_mens_shoes_athletic shoes & sneakers_adidas_adidas_adidas kaptir 2.0 men's running shoes,kohls,mens > shoes > athletic shoes & sneakers > adidas,Footwear,null,null,Men's,running,road_running,7462890.0,19,130,2
abercrombie_and_fitch_men's_clearance_tops_polos_abercrombie & fitch_signature icon don't sweat it polo,abercrombie_and_fitch,men's > clearance > tops > polos,Apparel,Tops,null,Men's,golf,null,2699803.0,32,33,1
nordstrom_men_all men's shoes_french connection_men design: happy rui spikes lace,nordstrom,men > all men's shoes,Footwear,null,null,Men's,tennis,null,4.9254074E7,1,1,1
"amazon_clothing, shoes & jewelry_women_women's shoes_women's athletic shoes_adidas_adidas unisex-adult speedex 18 boxing shoe",amazon_leia,"clothing, shoes & jewelry > women > women's shoes > women's athletic shoes",Footwear,null,null,Women's,boxing,cross_training,343803.0,2922,12426,1
"amazon_clothing, shoes & jewelry_women_women's shoes_women's athletic shoes_women's ballet & dance shoes_joocare_joocare womens practice beginner latin tango ballroom character dance shoes wedding party pump shoes",amazon_leia,"clothing, shoes & jewelry > women > women's shoes > women's athletic shoes > women's ballet & dance shoes",Footwear,null,null,Women's,basketball,basketball_other,234528.0,3959,17032,2
macys_shoes_athletic shoes & sneakers_ecco_women's soft 7 sneaker,macys,shoes > athletic shoes & sneakers,Footwear,null,null,Women's,softball,cross_training,105184.0,1349,6059,1
nordstrom_men's shoes_vance co._allsaints underground low top sne,nordstrom,men's shoes,Apparel,Jackets & Outerwear,null,Men's,null,cross_training,25406.0,3499,11111,1
champs_sports_clothing_t-shirts_csg_csg wht basic tee,champs_sports,clothing > t-shirts,Apparel,Tops,null,Men's,cheer_dance,null,2923331.0,4,47,2
macys_men_all men's shoes_clarks_men's bushacre 2 chukka boots,macys,men > all men's shoes,Footwear,null,null,Men's,cricket,null,3113416.0,47,162,2
"amazon_clothing, shoes & jewelry_women_women's shoes_women's athletic shoes_women's cross training shoes_under armour_under armour women's hovr highlight ace volleyball shoe",amazon_leia,"clothing, shoes & jewelry > women > women's shoes > women's athletic shoes > women's cross training shoes",Footwear,null,null,Women's,volleyball,cross_training,1637315.0,703,2725,1
champs_sports_shoes_clogs_clogs_ugg_ugg tasman - men's,champs_sports,shoes > clogs > clogs,Footwear,null,null,Men's,slides,null,4979944.0,39,32,2
nordstrom_shoes_booties_gc shoes_wms btr sh:noe boot,nordstrom,shoes > booties,Footwear,null,null,Women's,cheer_dance,outdoor_soccer,333436.0,659,1093,2
academy_sports_kids_kids shoes_kids sneakers_girls athletic sneakers_girls lifestyle_adidas_adidas kids'  pre-school  grand court c shoes,academy_sports,kids > kids shoes > kids sneakers > girls athletic sneakers > girls lifestyle,Footwear,null,null,Women's,basketball,performance_basketball,2762002.0,60,50,1
"lululemon_women's clothes_skirts_lululemon_pace rival mid-rise skirt *long, true navy",lululemon,women's clothes > skirts,Apparel,Bottoms,Skirts,Women's,training,null,4246904.0,2,163,136
scheels_sandals_birkenstock_adult birkenstock arizona slide sandals,scheels,sandals,Footwear,null,null,Women's,walking,null,2.2667869E7,2,1,2
abercrombie_and_fitch_girls_clearance_bottoms_shorts_&_skirts_abercrombie kids_ypb cross-waist shorts,abercrombie_and_fitch,girls > clearance > bottoms > shorts_&_skirts,Apparel,Bottoms,Shorts,Kids,volleyball,null,1135680.0,22,20,1
nordstrom_shoes_athletic shoes & sneakers_madden girl_s dsnr :chunky b sneaker:oat:3,nordstrom,shoes > athletic shoes & sneakers,Footwear,null,null,Unisex/Undefined,volleyball,training_other,296784.0,757,102,2
dicks_sporting_goods_shoes_men's shoes_men's cleats_cleats_men's baseball cleats_jordan_nike men's jordan 1 retro mcs high baseball cleats,dicks_sporting_goods,shoes > men's shoes > men's cleats > cleats > men's baseball cleats,Footwear,null,null,Men's,baseball,cross_training,1.0848887E7,26,52,2
champs_sports_shoes_casual sneakers_casual sneakers_nike_nike air force 1 low - boys' grade school,champs_sports,shoes > casual sneakers > casual sneakers,Apparel,Other Apparel,null,Men's,null,null,1.95956462E8,1,1,1
"amazon_clothing, shoes & jewelry_girl's clothing, shoes & jewelry_girls' shoes_girls' sneakers_coodo_coodo toddler/little kid boys girls shoes running sports sneakers",amazon_leia,"clothing, shoes & jewelry > girl's clothing, shoes & jewelry > girls' shoes > girls' sneakers",Footwear,null,null,Kids,cricket,cross_training,7706408.0,89,32,1
"macys_women_skirts_charter club_women's pull-on skort, created for macy's",macys,women > skirts,Apparel,Bottoms,Skirts,Women's,wrestling,null,610850.0,5,995,1
nordstrom_footwear_footwear-sandals_footwear-sandals-sandals_footwear-sandals-sandals-ladies_birkenstock_arizona eva sandal: black:37,nordstrom,footwear > footwear-sandals > footwear-sandals-sandals > footwear-sandals-sandals-ladies,Apparel,Bottoms,null,Women's,null,null,225460.0,1,1835,467
nordstrom_women_jackets & blazers_mango_borrem blazer,nordstrom,women > jackets & blazers,Apparel,Jackets & Outerwear,null,Women's,cheer_dance,null,1.3554808E7,1,3,1
"amazon_clothing, shoes & jewelry_girl's clothing, shoes & jewelry_girls' shoes_girls' athletic shoes_girls' racquet sport shoes_mayzero_mayzero kids tennis shoes breathable running shoes walking shoes fashion sneakers for boys and girls",amazon_leia,"clothing, shoes & jewelry > girl's clothing, shoes & jewelry > girls' shoes > girls' athletic shoes > girls' racquet sport shoes",Footwear,null,null,Kids,sportswear,sportswear_tennis,4582781.0,200,66,1
macys_men_dress shirts_shirts & tops_michael kors_men's regular fit airsoft non-iron performance dress shirt,macys,men > dress shirts > shirts & tops,Apparel,Tops,null,Men's,running,null,1.140949E7,22,24,1
scheels_tights & leggings_vuori_women's vuori daily leggings,scheels,tights & leggings,Apparel,Bottoms,Tights,Women's,training,null,1832457.0,2,33,10
champs_sports_clothing_jackets_jordan_jrdn jm clsscs wndwr jkt-bk,champs_sports,clothing > jackets,Apparel,Jackets & Outerwear,null,Men's,basketball,null,456339.0,2,254,41
academy_sports_kids_kids sports_kids basketball_kids basketballs_nike_nike elite all court basketball,academy_sports,kids > kids sports > kids basketball > kids basketballs,Footwear,null,null,Kids,basketball,performance_basketball,1719438.0,93,64,2
"amazon_clothing, shoes & jewelry_women_women's shoes_asics_asics women's gel-lethal field shoes",amazon_leia,"clothing, shoes & jewelry > women > women's shoes",Footwear,null,null,Women's,volleyball,outdoor_soccer,245332.0,3815,16439,1
dicks_sporting_goods_athletic clothing_men's clothing_men's shorts_shorts_nike_nike men's challenger dri-fit 7'' running shorts,dicks_sporting_goods,athletic clothing > men's clothing > men's shorts > shorts,Apparel,Bottoms,Shorts,Men's,lacrosse,null,6680954.0,28,112,1
"target_clothing, shoes & accessories_women's clothing_activewear_workout bottoms_ingrid & isabel_over belly active maternity leggings - isabel maternity by ingrid & isabel",target,"clothing, shoes & accessories > women's clothing > activewear > workout bottoms",Apparel,Bottoms,Tights,Women's,training,null,1.9575055E7,1,59,39
"target_clothing, shoes & accessories_shoes_kids' shoes_cat & jack_sandals",target,"clothing, shoes & accessories > shoes > kids' shoes",Apparel,Other Apparel,null,Kids,null,null,3.5484096E7,3,5,1
"amazon_clothing, shoes & jewelry_boy's clothing, shoes & jewelry_boys' shoes_boys' athletic shoes_boys' running shoes_adidas_adidas unisex-child lite racer adapt 6.0",amazon_leia,"clothing, shoes & jewelry > boy's clothing, shoes & jewelry > boys' shoes > boys' athletic shoes > boys' running shoes",Footwear,null,null,Men's,field_hockey,cross_training,969957.0,1229,2512,2
"dicks_sporting_goods_sports equipment_boxing & mma gear & equipment_boxing, mma & kickboxing gloves_everlast worldwide, inc._everlast powerlock training gloves",dicks_sporting_goods,"sports equipment > boxing & mma gear & equipment > boxing, mma & kickboxing gloves",Apparel,Other Apparel,null,Unisex/Undefined,boxing,null,3114442.0,61,10,1
"target_clothing, shoes & accessories_women's clothing_activewear_sports bras_all in motion_women's high support embossed racerback run sports bra - all in motion",target,"clothing, shoes & accessories > women's clothing > activewear > sports bras",Apparel,Bras,null,Women's,gymnastics,null,1.2646203E7,19,121,1
foot_locker_shoes_casual sneakers_casual sneakers_nike_nike air max 270 - men's,foot_locker,shoes > casual sneakers > casual sneakers,Apparel,Other Apparel,null,Men's,null,null,1.5092802E8,1,1,1
nordstrom_shoes_sandals_white mountain_yng wms sh:transport sandal,nordstrom,shoes > sandals,Footwear,null,null,Women's,golf,cross_training,523702.0,384,631,1
champs_sports_shoes_casual sneakers_casual running sneakers_nike_nike air vapormax 2021 flyknit - men's,champs_sports,shoes > casual sneakers > casual running sneakers,Apparel,Tops,null,Men's,running,null,1478621.0,16,77,1
nike_women_footwear_skateboarding_nike_nike sb dunk low pro skate shoes,nike,women > footwear > skateboarding,Footwear,null,null,Women's,training,cross_training,4.2338324E7,14,12,2
lululemon_men's clothes_pants_joggers_lululemon_pace breaker pant *shorter,lululemon,men's clothes > pants > joggers,Apparel,Bottoms,Other Bottoms,Men's,cricket,null,1935924.0,36,190,1
nordstrom_shoes_men's chunks boot,nordstrom,shoes,Apparel,Other Apparel,null,Men's,field_hockey,null,3363739.0,14,22,2
foot_locker_shoes_casual sneakers_casual training sneakers_converse_converse run star hike hi - women's,foot_locker,shoes > casual sneakers > casual training sneakers,Footwear,null,null,Women's,sportswear,sportswear_running,3946504.0,87,31,1
abercrombie_and_fitch_girls_clearance_tops_hoodies_&_sweatshirts_abercrombie kids_pattern logo hoodie,abercrombie_and_fitch,girls > clearance > tops > hoodies_&_sweatshirts,Apparel,Tops,null,Women's,field_hockey,null,1696313.0,68,64,1
amazon_sports & outdoors_sports & fitness_team sports_baseball equipment_baseball accessories_boombah_boombah superpack bat pack -backpack version (no wheels) - holds up to 4 bats - for baseball or softball,amazon_leia,sports & outdoors > sports & fitness > team sports > baseball equipment > baseball accessories,Apparel,Other Apparel,null,Unisex/Undefined,baseball,null,1.5027006E7,40,6,1
